Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,males,Income (household),Quintile 5 (highest),2015-2018,168198,543161,31,1.1504,28.7,33.2,3.7,30,1.102434081,27.9,32.2,3.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 1 (lowest),2015-2018,66554,304253,21.9,1.5100,18.9,24.8,6.9,23.6,1.499089329,20.7,26.6,6.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 2,2015-2018,74028,353278,21,1.4193,18.2,23.7,6.8,21.9,1.431144981,19.1,24.7,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 3,2015-2018,85218,357899,23.8,1.3370,21.2,26.4,5.6,23.8,1.426650882,21,26.6,6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 4,2015-2018,91013,357666,25.4,1.4294,22.6,28.3,5.6,24.9,1.31371779,22.3,27.4,5.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 5 (highest),2015-2018,101749,397148,25.6,1.2391,23.2,28.1,4.8,24.6,1.25006464,22.2,27.1,5.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,766710,2763883,27.7,0.7561,26.3,29.2,2.7,28.6,0.801797575,27,30.2,2.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,699415,2742297,25.5,0.7677,24,27,3,25.6,0.786402163,24.1,27.2,3.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,647863,2646868,24.5,0.7569,23,26,3.1,24.1,0.753525015,22.7,25.6,3.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,614732,2587455,23.8,0.7099,22.4,25.2,3,23.2,0.687097897,21.8,24.5,3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,529123,2413839,21.9,0.6780,20.6,23.3,3.1,21.3,0.734135699,19.9,22.7,3.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,19357,44342,43.7,2.2753,39.2,48.1,5.2,45.7,2.802854947,40.2,51.2,6.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,13434,37621,35.7,2.7182,30.4,41,7.6,37.9,3.096357832,31.8,43.9,8.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,13455,34040,39.5,3.0707,33.5,45.6,7.8,39.3,3.201075992,33,45.6,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,14292,35561,40.2,3.2750,33.8,46.6,8.1,37,2.921279896,31.3,42.7,7.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,15690,50527,31.1,2.5767,26,36.1,8.3,31.2,2.47563433,26.4,36.1,7.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,3270,9966,32.8,2.7243,27.5,38.2,8.3,34,3.147160597,27.8,40.1,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,4599,11703,39.3,3.1240,33.2,45.4,7.9,41.2,3.645917302,34.1,48.4,8.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,4520,11773,38.4,2.9944,32.5,44.3,7.8,37.6,3.136410043,31.5,43.8,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,3432,11924,28.8,2.9901,22.9,34.6,10.4,28.8,2.850718747,23.2,34.4,9.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,2551,10630,24,3.1336,17.9,30.1,13.1,26.1,3.1223089,20,32.3,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,24911,66853,37.3,2.2342,32.9,41.6,6,38.3,2.234472064,34,42.7,5.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,25441,69588,36.6,1.9665,32.7,40.4,5.4,36.9,2.455791785,32.1,41.7,6.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,25904,76916,33.7,2.1318,29.5,37.9,6.3,33.9,2.249453264,29.5,38.3,6.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,21525,74433,28.9,2.0559,24.9,33,7.1,27.4,1.881962317,23.7,31.1,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,21778,76485,28.5,2.3254,23.9,33,8.2,27.3,2.306106588,22.8,31.8,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,22748,53476,42.5,2.3734,37.9,47.2,5.6,43.6,2.877981537,38,49.3,6.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,23662,63302,37.4,2.4938,32.5,42.3,6.7,38.5,2.666955199,33.3,43.8,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,19150,51774,37,2.5702,31.9,42,6.9,36.5,2.602862823,31.4,41.6,7.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,21836,59032,37,2.7728,31.5,42.4,7.5,35.3,2.640674459,30.1,40.5,7.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,20486,59128,34.6,2.7254,29.3,40,7.9,33.4,2.755739542,28,38.8,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,221356,801790,27.6,0.8798,25.9,29.3,3.2,28,1.012991648,26,30,3.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,184827,722607,25.6,0.9208,23.8,27.4,3.6,25.4,1.029317205,23.4,27.4,4.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,154342,654363,23.6,1.0591,21.5,25.7,4.5,23.1,1.0608364,21,25.2,4.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,121901,569551,21.4,1.0006,19.4,23.4,4.7,20,0.925318439,18.2,21.8,4.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,72697,414305,17.5,1.2151,15.2,19.9,6.9,17.6,1.228600454,15.2,20,7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,320279,1082186,29.6,1.0689,27.5,31.7,3.6,30.2,1.089190203,28,32.3,3.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,286905,1063541,27,1.0401,24.9,29,3.9,26.7,1.053387939,24.6,28.7,3.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,255056,1012851,25.2,1.0450,23.1,27.2,4.1,24.8,1.015831269,22.8,26.8,4.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,243674,1059750,23,0.9148,21.2,24.8,4,22.9,0.871942732,21.2,24.6,3.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,198509,960689,20.7,0.8119,19.1,22.3,3.9,19.5,0.858854469,17.9,21.2,4.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,26737,97492,27.4,1.9609,23.6,31.3,7.2,28.7,2.169805112,24.4,32.9,7.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,28839,96293,29.9,2.0943,25.8,34.1,7,30.3,2.351838659,25.7,34.9,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,23734,83615,28.4,2.1459,24.2,32.6,7.6,28.1,2.100085509,24,32.2,7.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,25194,87381,28.8,2.0817,24.7,32.9,7.2,28.1,2.087583463,24,32.2,7.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,20192,74336,27.2,2.0956,23.1,31.3,7.7,25.7,2.177397336,21.4,30,8.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,22200,67463,32.9,2.6233,27.8,38.1,8,34.7,2.95224778,28.9,40.5,8.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,19603,58476,33.5,2.5296,28.6,38.5,7.5,33.3,2.809697784,27.8,38.8,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,22972,68737,33.4,2.6203,28.3,38.6,7.8,34,2.810743169,28.4,39.5,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,23603,82384,28.6,2.1917,24.3,33,7.7,28.3,2.070527162,24.3,32.4,7.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,26631,101860,26.1,1.7189,22.8,29.5,6.6,26.3,1.748531042,22.9,29.7,6.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,69000,230385,30,1.5456,26.9,33,5.2,31.5,1.864568718,27.8,35.1,5.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,72630,264547,27.5,1.4819,24.5,30.4,5.4,28.1,1.497486915,25.2,31,5.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,81666,298635,27.3,1.4534,24.5,30.2,5.3,27.5,1.424101773,24.7,30.3,5.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,73949,301597,24.5,1.2996,22,27.1,5.3,24.6,1.268137466,22.1,27.1,5.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,94418,398274,23.7,1.1608,21.4,26,4.9,22.6,1.051152762,20.6,24.7,4.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,81817,383516,21.3,1.0978,19.2,23.5,5.1,21.9,1.245245672,19.5,24.4,5.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,77245,374918,20.6,1.0995,18.4,22.8,5.3,20.8,1.237422492,18.4,23.2,5.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,76637,353925,21.7,1.3172,19.1,24.2,6.1,21.5,1.479548687,18.6,24.4,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,71943,334364,21.5,1.3303,18.9,24.1,6.2,20.9,1.363077795,18.3,23.6,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,59948,323060,18.6,1.2195,16.2,20.9,6.6,17.6,1.151313671,15.4,19.9,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,both sexes,Education (household),Less than high school,2015-2018,499261,1522649,32.8,0.7758,31.3,34.3,2.4,34.1,1.173202306,31.8,36.4,3.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,both sexes,Education (household) ,High school,2015-2018,1105355,3587350,30.8,0.6197,29.6,32,2,31.3,0.650612404,30,32.6,2.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,both sexes,Education (household),Post-secondary or university,2015-2018,5121624,20319508,25.2,0.2803,24.7,25.8,1.1,25.2,0.274665001,24.7,25.7,1.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,both sexes,Education (household),Less than high school,2015-2018,17664,37937,46.6,2.2462,42.2,51,4.8,47,4.419120576,38.4,55.7,9.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,both sexes,Education (household),High school,2015-2018,23860,55084,43.3,2.6869,38,48.6,6.2,45.3,2.707085526,40,50.6,6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,both sexes,Education (household),Post-secondary or university,2015-2018,115220,294506,39.1,1.0799,37,41.2,2.8,38.4,1.102453601,36.2,40.6,2.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,both sexes,Education (household),Less than high school,2015-2018,2603,7338,35.5,3.4418,28.7,42.2,9.7,37.8,6.439183667,25.1,50.4,17
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,both sexes,Education (household),High school,2015-2018,5871,16187,36.3,2.6282,31.1,41.4,7.2,36.4,2.911803024,30.7,42.1,8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,both sexes,Education (household),Post-secondary or university,2015-2018,26852,84502,31.8,1.2514,29.3,34.2,3.9,31.5,1.196933394,29.2,33.9,3.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,both sexes,Education (household),Less than high school,2015-2018,18734,49135,38.1,2.2662,33.7,42.6,5.9,38.4,3.875906923,30.8,46,10.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,both sexes,Education (household),High school,2015-2018,32514,95874,33.9,1.6374,30.7,37.1,4.8,34.5,1.916189661,30.7,38.3,5.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,both sexes,Education (household),Post-secondary or university,2015-2018,184702,549348,33.6,0.8699,31.9,35.3,2.6,33.2,0.824364134,31.6,34.8,2.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,both sexes,Education (household),Less than high school,2015-2018,17316,45362,38.2,2.6388,33,43.4,6.9,42.5,5.203292983,32.3,52.7,12.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,both sexes,Education (household),High school,2015-2018,42004,100963,41.6,2.1225,37.4,45.8,5.1,43,2.212167398,38.7,47.3,5.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,both sexes,Education (household),Post-secondary or university,2015-2018,144300,400031,36.1,1.0950,33.9,38.2,3,35.1,1.029258177,33.1,37.2,2.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,both sexes,Education (household),Less than high school,2015-2018,160701,535268,30,0.9759,28.1,31.9,3.3,31.1,1.477972145,28.2,34,4.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,both sexes,Education (household),High school,2015-2018,215581,733977,29.4,0.9633,27.5,31.3,3.3,29,1.112658787,26.8,31.1,3.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,both sexes,Education (household),Post-secondary or university,2015-2018,1149319,4821780,23.8,0.3806,23.1,24.6,1.6,23.7,0.37825829,22.9,24.4,1.6
