Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,males,Income (household),Quintile 3,2015-2018,59472,75623,78.6,2.3411,74,83.2,3,77.6,2.429181248,72.8,82.3,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,males,Income (household),Quintile 4,2015-2018,70737,89971,78.6,2.2313,74.2,83,2.8,78,2.061750261,74,82,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,males,Income (household),Quintile 5 (highest),2015-2018,117878,145248,81.2,1.6595,77.9,84.4,2,81,1.519120479,78,83.9,1.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,males,Income (household),Quintile 1 (lowest),2015-2018,117397,184362,63.7,2.3305,59.1,68.3,3.7,66.2,1.863785164,62.5,69.8,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,males,Income (household),Quintile 2,2015-2018,162322,240784,67.4,1.8665,63.8,71.1,2.8,68,1.784191037,64.5,71.5,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,males,Income (household),Quintile 3,2015-2018,206884,297782,69.5,1.6029,66.3,72.6,2.3,70.1,1.562325194,67,73.2,2.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,males,Income (household),Quintile 4,2015-2018,254054,339738,74.8,1.3980,72,77.5,1.9,74.6,1.335198844,72,77.2,1.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,males,Income (household),Quintile 5 (highest),2015-2018,411548,543161,75.8,1.0949,73.6,77.9,1.4,74.9,1.075802177,72.8,77,1.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 1 (lowest),2015-2018,172780,304253,56.8,1.7621,53.3,60.2,3.1,59.5,1.709323203,56.2,62.9,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 2,2015-2018,219413,353278,62.1,1.7184,58.7,65.5,2.8,63.5,1.716237175,60.1,66.8,2.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 3,2015-2018,229732,357899,64.2,1.5526,61.1,67.2,2.4,64.1,1.5634452,61.1,67.2,2.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 4,2015-2018,241434,357666,67.5,1.4676,64.6,70.4,2.2,66.4,1.491630917,63.5,69.3,2.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,males,Income (household),Quintile 5 (highest),2015-2018,290144,397148,73.1,1.3954,70.3,75.8,1.9,71.4,1.360546972,68.8,74.1,1.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,638065,1082186,59,1.2421,56.5,61.4,2.1,59.4,1.212209834,57,61.7,2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,618270,1063541,58.1,1.3028,55.6,60.7,2.2,57.5,1.305607209,54.9,60,2.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,596481,1012851,58.9,1.1539,56.6,61.2,2,58,1.213655098,55.6,60.4,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,573969,1059750,54.2,1.1778,51.8,56.5,2.2,54,1.159240831,51.7,56.3,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,CANADA,0,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,499467,960689,52,1.1444,49.7,54.2,2.2,50.4,1.159959129,48.2,52.7,2.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,31354,44342,70.7,2.5090,65.8,75.6,3.5,70.5,2.602983312,65.4,75.6,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,25875,37621,68.8,2.6717,63.5,74,3.9,68.3,2.945705809,62.5,74.1,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,24898,34040,73.1,2.8061,67.6,78.7,3.8,70.7,2.981591449,64.9,76.5,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,27089,35561,76.2,2.9006,70.5,81.9,3.8,72,2.907500487,66.3,77.7,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEWFOUNDLAND AND LABRADOR,10,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,35333,50527,69.9,2.5934,64.8,75,3.7,68.6,2.596160254,63.5,73.7,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,6491,9966,65.1,3.0705,59.1,71.2,4.7,64.5,3.31234622,58,71,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,8040,11703,68.7,2.8343,63.1,74.3,4.1,69,3.241164248,62.7,75.4,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,7995,11773,67.9,2.9068,62.2,73.6,4.3,66.1,3.11449845,60,72.2,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,7891,11924,66.2,3.2766,59.7,72.6,5,65.7,3.193934444,59.5,72,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,PRINCE EDWARD ISLAND,11,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,6640,10630,62.5,3.4704,55.7,69.3,5.6,62.1,3.695497996,54.9,69.4,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,43161,66853,64.6,2.0679,60.5,68.6,3.2,64.3,2.257987161,59.9,68.7,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,47943,69588,68.9,2.0905,64.8,73,3,64.7,2.515005397,59.8,69.6,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,51805,76916,67.4,2.2181,63,71.7,3.3,67,2.209343528,62.7,71.4,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,48713,74433,65.4,2.3457,60.8,70,3.6,63.1,2.263899638,58.6,67.5,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NOVA SCOTIA,12,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,44940,76485,58.8,2.9637,52.9,64.6,5,57.2,2.840621098,51.6,62.8,5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,35980,53476,67.3,2.3549,62.7,71.9,3.5,66.8,2.782128848,61.3,72.2,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,45199,63302,71.4,2.1618,67.2,75.6,3,70.9,2.498181795,66,75.8,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,38303,51774,74,2.4652,69.1,78.8,3.3,73,2.623648249,67.9,78.2,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,38951,59032,66,2.5469,61,71,3.9,62.9,2.538311344,58,67.9,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,NEW BRUNSWICK,13,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,39006,59128,66,2.7738,60.5,71.4,4.2,62.3,2.939586917,56.5,68,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,472650,801790,58.9,1.0012,57,60.9,1.7,58.3,1.107592352,56.1,60.4,1.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,408583,722607,56.5,1.0727,54.4,58.6,1.9,56,1.180199656,53.6,58.3,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,368824,654363,56.4,1.1998,54,58.7,2.1,55.9,1.192000878,53.5,58.2,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,289829,569551,50.9,1.2065,48.5,53.3,2.4,49,1.204992292,46.6,51.3,2.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,QUEBEC,24,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,205741,414305,49.7,1.5578,46.6,52.7,3.1,49.1,1.506832663,46.1,52,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,638065,1082186,59,1.2421,56.5,61.4,2.1,59.4,1.212209834,57,61.7,2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,618270,1063541,58.1,1.3028,55.6,60.7,2.2,57.5,1.305607209,54.9,60,2.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,596481,1012851,58.9,1.1539,56.6,61.2,2,58,1.213655098,55.6,60.4,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,573969,1059750,54.2,1.1778,51.8,56.5,2.2,54,1.159240831,51.7,56.3,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ONTARIO,35,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,499467,960689,52,1.1444,49.7,54.2,2.2,50.4,1.159959129,48.2,52.7,2.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,54906,97492,56.3,2.5194,51.4,61.3,4.5,58.4,2.455696646,53.6,63.2,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,53650,96293,55.7,2.4622,50.9,60.5,4.4,54.8,2.648257088,49.6,60,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,49075,83615,58.7,2.3797,54,63.4,4.1,57.6,2.324966812,53.1,62.2,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,51964,87381,59.5,2.4479,54.7,64.3,4.1,58,2.367692943,53.4,62.7,4.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,MANITOBA,46,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,43251,74336,58.2,2.4627,53.3,63,4.2,56.6,2.416964069,51.8,61.3,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,39976,67463,59.3,2.9492,53.5,65,5,60.7,2.909127469,55,66.4,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,39140,58476,66.9,2.6917,61.7,72.2,4,66.7,2.83845056,61.1,72.3,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,43387,68737,63.1,2.7597,57.7,68.5,4.4,63.5,2.773986748,58.1,69,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,49533,82384,60.1,2.5119,55.2,65.1,4.2,60.4,2.522888581,55.4,65.3,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,SASKATCHEWAN,47,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,64108,101860,62.9,2.2328,58.6,67.3,3.5,62.9,2.203776205,58.5,67.2,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,132286,230385,57.4,1.8177,53.9,61,3.2,58.9,1.903877824,55.1,62.6,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,157791,264547,59.6,1.6906,56.3,63,2.8,60,1.665938976,56.7,63.2,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,167469,298635,56.1,1.6594,52.8,59.3,3,57,1.554539274,54,60.1,2.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,165668,301597,54.9,1.5407,51.9,58,2.8,55.4,1.515843324,52.5,58.4,2.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,ALBERTA,48,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,219870,398274,55.2,1.3070,52.6,57.8,2.4,54.8,1.347915837,52.1,57.4,2.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 1 (lowest),2015-2018,190047,383516,49.6,1.4680,46.7,52.4,3,49.7,1.535276865,46.7,52.7,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 2,2015-2018,184388,374918,49.2,1.5276,46.2,52.2,3.1,48.4,1.603053249,45.3,51.6,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 3,2015-2018,179327,353925,50.7,1.6158,47.5,53.8,3.2,49.9,1.650037699,46.7,53.1,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 4,2015-2018,170290,334364,50.9,1.6212,47.7,54.1,3.2,50,1.587043923,46.9,53.1,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",province/territory,BRITISH COLUMBIA,59,adults aged 18+ years,females,Income (household),Quintile 5 (highest),2015-2018,153492,323060,47.5,1.6080,44.4,50.7,3.4,45.9,1.604678529,42.8,49,3.5
