Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,both sexes,2015-2018,39686,134429,29.5,2.0242,25.5,33.5,6.9,30,2.112677108,25.8,34.1,7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,both sexes,2015-2018,365954,1938310,18.9,0.6386,17.6,20.1,3.4,19,0.616763914,17.8,20.2,3.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,both sexes,2015-2018,58860,295870,19.9,1.3275,17.3,22.5,6.7,19.9,1.301584112,17.4,22.5,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,both sexes,2015-2018,18917,78881,24,2.6303,18.8,29.1,11,23.7,2.310776629,19.2,28.3,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,both sexes,2015-2018,11442,44194,25.9,2.1307,21.7,30.1,8.2,25.7,2.787188819,20.3,31.2,10.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,both sexes,2015-2018,10028,26876,37.3,3.1186,31.2,43.4,8.4,35.5,3.477354659,28.7,42.3,9.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,both sexes,2015-2018,21627,69209,31.2,2.0952,27.1,35.4,6.7,31.9,1.98340834,28,35.8,6.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,both sexes,2015-2018,4693,12005,39.1,5.3802,28.5,49.6,13.8,40.3,4.029500901,32.4,48.2,10
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,both sexes,2015-2018,9255,25880,35.8,3.9288,28,43.5,11,37.8,2.678806322,32.5,43,7.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,both sexes,2015-2018,7415,21991,33.7,2.4112,29,38.5,7.2,33.4,2.40349547,28.7,38.1,7.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,both sexes,2015-2018,2281,5167,44.1,5.5903,33.2,55.1,12.7,44.3,6.481242027,31.6,57,14.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,both sexes,2015-2018,5834,14550,40.1,3.3371,33.6,46.6,8.3,41.6,3.569295922,34.6,48.6,8.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,CANADA,0,adults aged 18+ years,males,2015-2018,3747461,13339048,28.1,0.3617,27.4,28.8,1.3,28.1,0.348832666,27.4,28.8,1.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St Johns (CMA),1,adults aged 18+ years,males,2015-2018,31330,82006,38.2,2.3550,33.6,42.8,6.2,38.8,2.522439779,33.9,43.8,6.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,males,2015-2018,4766,11285,42.2,4.8432,32.7,51.7,11.5,43.6,4.074863033,35.6,51.6,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,males,2015-2018,8321,26542,31.3,2.2704,26.9,35.8,7.2,31.1,2.320643429,26.5,35.6,7.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,males,2015-2018,2187,6770,32.3,4.2158,24,40.6,13.1,33.1,4.466386787,24.4,41.9,13.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,males,2015-2018,51697,157314,32.9,1.9160,29.1,36.6,5.8,32.9,1.73898945,29.4,36.3,5.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,males,2015-2018,6080,15749,38.6,4.5921,29.6,47.6,11.9,36.5,4.123821326,28.4,44.5,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,males,2015-2018,4735,13538,35,4.6457,25.9,44.1,13.3,35.1,4.236442247,26.8,43.4,12.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,males,2015-2018,15048,35195,42.8,3.3085,36.3,49.2,7.7,43.5,3.326724347,36.9,50,7.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,males,2015-2018,20587,56300,36.6,3.0403,30.6,42.5,8.3,35.2,2.979662289,29.4,41.1,8.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,males,2015-2018,17193,45932,37.4,3.4780,30.6,44.3,9.3,37.6,2.795491962,32.1,43,7.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,males,2015-2018,15187,40319,37.7,2.6916,32.4,43,7.1,38.2,3.805000513,30.8,45.7,10
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,males,2015-2018,3995,10059,39.7,5.5167,28.9,50.5,13.9,35.8,5.138817013,25.8,45.9,14.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,males,2015-2018,4124,10572,39,5.0258,29.1,48.9,12.9,40.8,6.079267818,28.9,52.7,14.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,males,2015-2018,2292,6919,33.1,6.7470,19.9,46.4,20.4,33,6.244679668,20.7,45.2,18.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,males,2015-2018,3336,8768,38,4.1804,29.8,46.3,11,36.5,7.048394081,22.7,50.3,19.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,males,2015-2018,5993,21812,27.5,4.9894,17.7,37.3,18.2,27.6,3.975510122,19.8,35.4,14.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,males,2015-2018,4216,12579,33.5,2.9880,27.7,39.4,8.9,33.3,3.52070151,26.4,40.2,10.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,males,2015-2018,16197,61149,26.5,2.0923,22.4,30.6,7.9,26.2,2.204224313,21.9,30.5,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-×les (CA),412,adults aged 18+ years,males,2015-2018,3745,10481,35.7,5.5720,24.8,46.7,15.6,35.7,4.535370409,26.8,44.5,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Qu‚bec (CMA),421,adults aged 18+ years,males,2015-2018,77871,324340,24,1.3492,21.4,26.7,5.6,23.8,1.319896601,21.2,26.4,5.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,males,2015-2018,21746,92622,23.5,2.2526,19.1,27.9,9.6,23.9,2.168683405,19.7,28.2,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-RiviŠres (CMA),442,adults aged 18+ years,males,2015-2018,16646,57817,28.8,2.6920,23.5,34.1,9.3,28.9,3.269756421,22.5,35.3,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,males,2015-2018,5671,17081,33.2,5.8923,21.6,44.8,17.7,27.6,5.088615507,17.6,37.6,18.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,males,2015-2018,12460,43193,28.8,4.5323,20,37.7,15.7,28.1,3.553230476,21.2,35.1,12.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,males,2015-2018,14469,41227,35.1,2.8838,29.4,40.8,8.2,33.6,4.508832593,24.7,42.4,13.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,males,2015-2018,5622,14591,38.5,7.1711,24.5,52.6,18.6,36.2,7.039534571,22.4,50,19.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,males,2015-2018,8360,24781,33.7,6.4275,21.1,46.3,19.1,33,5.231736016,22.8,43.3,15.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montr‚al (CMA),462,adults aged 18+ years,males,2015-2018,391450,1605691,24.4,0.7839,22.8,25.9,3.2,24.3,0.776997675,22.8,25.8,3.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,males,2015-2018,4180,12062,34.7,3.2303,28.3,41,9.3,33.2,4.44027744,24.5,41.9,13.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,males,2015-2018,6275,17865,35.1,5.6638,24,46.2,16.1,35.4,4.398697739,26.8,44,12.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cornwall (CA),501,adults aged 18+ years,males,2015-2018,9762,23356,41.8,4.1451,33.7,49.9,9.9,40.9,5.46203267,30.2,51.6,13.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Ottawa - Gatineau (CMA),505,adults aged 18+ years,males,2015-2018,123579,515125,24,1.1291,21.8,26.2,4.7,24.1,1.273117152,21.6,26.6,5.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brockville (CA),512,adults aged 18+ years,males,2015-2018,5625,14313,39.3,8.3557,22.9,55.7,21.3,37.6,6.750375306,24.3,50.8,18
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kingston (CMA),521,adults aged 18+ years,males,2015-2018,20273,65052,31.2,2.5981,26.1,36.3,8.3,31.2,2.593527151,26.1,36.3,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Belleville (CMA),522,adults aged 18+ years,males,2015-2018,14372,42155,34.1,3.1259,28,40.2,9.2,33.7,3.743815294,26.3,41,11.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Peterborough (CMA),529,adults aged 18+ years,males,2015-2018,14590,44136,33.1,3.2272,26.7,39.4,9.8,34.7,3.471030678,27.9,41.5,10
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kawartha Lakes (CA),530,adults aged 18+ years,males,2015-2018,12079,34407,35.1,3.6799,27.9,42.3,10.5,34.4,4.864841891,24.9,44,14.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Oshawa (CMA),532,adults aged 18+ years,males,2015-2018,54899,161367,34,2.8769,28.4,39.7,8.5,34.2,2.359172438,29.5,38.8,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Toronto (CMA),535,adults aged 18+ years,males,2015-2018,508544,2275069,22.4,0.7794,20.8,23.9,3.5,22.5,0.810346936,20.9,24.1,3.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,males,2015-2018,77786,284708,27.3,1.9725,23.5,31.2,7.2,27.9,1.873643287,24.2,31.6,6.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,males,2015-2018,43659,159901,27.3,2.1906,23,31.6,8,26.5,2.180342384,22.2,30.7,8.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,males,2015-2018,53190,201212,26.4,2.2769,22,30.9,8.6,26.7,2.031413522,22.7,30.7,7.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,males,2015-2018,14749,46315,31.8,2.9551,26,37.6,9.3,31.8,2.658598871,26.6,37,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,males,2015-2018,9594,20620,46.5,4.1458,38.4,54.7,8.9,44.8,4.286642065,36.4,53.2,9.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,males,2015-2018,6411,24323,26.4,2.6311,21.2,31.5,10,26.8,3.68284868,19.6,34,13.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,males,2015-2018,14816,56285,26.3,3.3166,19.8,32.8,12.6,26.7,3.082168462,20.7,32.8,11.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,males,2015-2018,3659,12754,28.7,4.2560,20.3,37,14.8,28.6,3.969215578,20.8,36.4,13.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,males,2015-2018,56438,187502,30.1,1.9483,26.3,33.9,6.5,30.6,2.176339662,26.4,34.9,7.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,males,2015-2018,16900,38712,43.7,3.7259,36.3,51,8.5,43.8,3.039304554,37.9,49.8,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,males,2015-2018,47846,130382,36.7,2.4173,32,41.4,6.6,36.6,2.533053418,31.7,41.6,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,males,2015-2018,9285,33285,27.9,3.1138,21.8,34,11.2,27.1,3.013829649,21.2,33,11.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,males,2015-2018,21726,74637,29.1,4.0974,21.1,37.1,14.1,29.6,3.23107375,23.3,36,10.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,males,2015-2018,9239,27772,33.3,3.7349,25.9,40.6,11.2,33.1,3.993041284,25.3,40.9,12.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,males,2015-2018,20780,61621,33.7,3.0420,27.8,39.7,9,33,2.919172478,27.3,38.7,8.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,males,2015-2018,6822,17336,39.4,3.8945,31.7,47,9.9,39.2,4.132736055,31.1,47.3,10.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,males,2015-2018,10544,31094,33.9,2.1974,29.6,38.2,6.5,33.2,3.093346554,27.2,39.3,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,males,2015-2018,16248,47132,34.5,2.5022,29.6,39.4,7.3,34.5,2.655596682,29.3,39.8,7.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,males,2015-2018,86145,305278,28.2,1.4038,25.5,31,5,28.3,1.347924222,25.6,30.9,4.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,males,2015-2018,2714,7435,36.5,7.1594,22.5,50.6,19.6,35.3,6.973583897,21.7,49,19.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,males,2015-2018,7134,19328,36.9,4.0657,28.9,44.9,11,39.1,4.046863035,31.1,47,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,males,2015-2018,1776,5057,35.1,3.9524,27.4,42.9,11.3,36.5,4.194556257,28.2,44.7,11.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,males,2015-2018,31519,90309,34.9,2.6345,29.7,40.1,7.5,35.2,2.654361513,30,40.4,7.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,males,2015-2018,33757,112047,30.1,2.1826,25.8,34.4,7.2,30.1,2.313570463,25.6,34.7,7.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,males,2015-2018,3037,7943,38.2,5.0951,28.2,48.2,13.3,37.3,5.380132975,26.7,47.8,14.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,males,2015-2018,6694,16750,40,4.3475,31.4,48.5,10.9,37.9,4.78804489,28.5,47.3,12.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,males,2015-2018,11455,29981,38.2,3.1125,32.1,44.3,8.1,36.9,3.199508996,30.6,43.1,8.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,males,2015-2018,11650,45596,25.6,2.8267,20,31.1,11.1,26.4,2.368747444,21.7,31,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,males,2015-2018,145732,568699,25.6,1.2482,23.2,28.1,4.9,25.8,1.268668108,23.3,28.3,4.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,males,2015-2018,12008,40250,29.8,4.0734,21.8,37.8,13.7,31.7,3.087688679,25.7,37.8,9.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,males,2015-2018,161324,536744,30.1,1.3927,27.3,32.8,4.6,30.9,1.318151049,28.3,33.5,4.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,males,2015-2018,3388,11706,28.9,2.9476,23.2,34.7,10.2,31.6,5.494121041,20.9,42.4,17.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,males,2015-2018,8133,21576,37.7,4.0033,29.8,45.6,10.6,38.7,4.477849005,29.9,47.5,11.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,males,2015-2018,13536,30429,44.5,5.0229,34.6,54.3,11.3,45.1,3.780654169,37.7,52.5,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,males,2015-2018,2413,9627,25.1,3.5242,18.1,32,14.1,23.9,5.142358615,13.8,34,21.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,males,2015-2018,19307,76733,25.2,3.2361,18.8,31.5,12.9,24.5,2.874098098,18.9,30.1,11.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,males,2015-2018,7620,23114,33,7.2071,18.8,47.1,21.9,32.1,4.604435509,23.1,41.2,14.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,males,2015-2018,13325,46132,28.9,3.1931,22.6,35.2,11.1,29.1,3.433269028,22.4,35.9,11.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,males,2015-2018,12333,34155,36.1,5.4644,25.4,46.8,15.1,34.9,4.910105755,25.3,44.5,14.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,males,2015-2018,22457,67570,33.2,2.8664,27.6,38.9,8.6,33.6,2.879502437,27.9,39.2,8.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,males,2015-2018,195456,966315,20.2,0.8663,18.5,21.9,4.3,20.5,0.852987334,18.8,22.1,4.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,males,2015-2018,30977,144719,21.4,1.9425,17.6,25.2,9.1,21.5,1.788861191,18,25,8.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,males,2015-2018,9656,40434,23.9,3.3406,17.3,30.4,14,23.5,3.545040616,16.6,30.5,15.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,males,2015-2018,5608,22019,25.5,3.3343,18.9,32,13.1,26.3,4.295366523,17.8,34.7,16.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,males,2015-2018,4680,12644,37,6.3788,24.5,49.5,17.2,35.1,6.069703572,23.2,47,17.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,males,2015-2018,11780,36394,32.4,3.3945,25.7,39,10.5,32.7,2.991256311,26.8,38.5,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,males,2015-2018,1911,5552,34.4,6.7024,21.3,47.6,19.5,36.1,6.402550382,23.6,48.7,17.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,males,2015-2018,5241,14448,36.3,5.2039,26.1,46.5,14.3,39.6,3.591901458,32.6,46.7,9.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,males,2015-2018,3834,11474,33.4,3.6354,26.3,40.5,10.9,33.4,3.490536273,26.6,40.3,10.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,males,2015-2018,1308,2488,52.6,9.3137,34.3,70.8,17.7,46.1,7.158375508,32.1,60.2,15.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,males,2015-2018,3450,7133,48.4,4.9220,38.7,58,10.2,48.7,5.867592225,37.2,60.2,12
