Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,both sexes,2015-2018,39162,55125,71,2.3423,66.4,75.6,3.3,71.2,2.797132775,65.7,76.7,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,both sexes,2015-2018,86502,126126,68.6,1.7076,65.2,71.9,2.5,67.9,1.887927425,64.2,71.6,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,both sexes,2015-2018,21989,32307,68.1,2.3544,63.4,72.7,3.5,66.9,3.180538267,60.7,73.2,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,both sexes,2015-2018,44376,64127,69.2,1.7633,65.7,72.7,2.5,68.1,2.364831328,63.5,72.7,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,both sexes,2015-2018,67607,93653,72.2,1.8699,68.5,75.9,2.6,71.4,2.006011681,67.5,75.4,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,both sexes,2015-2018,369238,599097,61.6,1.1118,59.5,63.8,1.8,62.2,1.03864378,60.1,64.2,1.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,both sexes,2015-2018,10902,15973,68.3,4.5785,59.3,77.2,6.7,68.1,5.61718278,57.1,79.1,8.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,both sexes,2015-2018,27059,39957,67.7,2.9090,62,73.4,4.3,68,2.61047567,62.9,73.1,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,both sexes,2015-2018,6177,8997,68.7,4.5720,59.7,77.6,6.7,70.4,3.871553369,62.8,77.9,5.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,both sexes,2015-2018,124915,175971,71,1.4259,68.2,73.8,2,71.9,1.716033834,68.6,75.3,2.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,both sexes,2015-2018,144241,221949,65,1.8289,61.4,68.6,2.8,65.7,1.733735774,62.4,69.1,2.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,both sexes,2015-2018,10993,16932,64.9,3.4525,58.1,71.7,5.3,64.9,3.431204845,58.2,71.6,5.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,both sexes,2015-2018,23562,32594,72.3,2.6009,67.2,77.4,3.6,72,2.889740855,66.3,77.7,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,both sexes,2015-2018,41659,59046,70.6,2.0044,66.6,74.5,2.8,69.9,2.126692816,65.7,74,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,both sexes,2015-2018,56666,88765,63.8,1.8672,60.2,67.5,2.9,65.4,1.938170317,61.6,69.2,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,both sexes,2015-2018,664412,1097242,60.6,1.0200,58.6,62.6,1.7,60.9,0.940706533,59.1,62.8,1.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,both sexes,2015-2018,43597,74213,58.7,2.2581,54.3,63.2,3.8,60.1,2.320335165,55.6,64.7,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,both sexes,2015-2018,671267,1035204,64.8,0.9585,63,66.7,1.5,65.4,0.923419235,63.6,67.3,1.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,both sexes,2015-2018,15217,22929,66.4,3.6745,59.2,73.6,5.5,67.5,4.185365194,59.3,75.7,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,both sexes,2015-2018,23708,33917,69.9,2.9368,64.1,75.7,4.2,71.9,2.879665312,66.3,77.6,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,both sexes,2015-2018,40818,53278,76.6,2.2025,72.3,80.9,2.9,78.3,2.498766188,73.4,83.2,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,both sexes,2015-2018,9489,18019,52.7,3.7499,45.3,60,7.1,50.2,3.812544315,42.7,57.7,7.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,both sexes,2015-2018,87313,150147,58.2,2.4111,53.4,62.9,4.1,57.5,1.929065615,53.7,61.3,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,both sexes,2015-2018,30893,49373,62.6,2.7261,57.2,67.9,4.4,59.5,3.56927392,52.5,66.5,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,both sexes,2015-2018,56884,89015,63.9,2.3795,59.2,68.6,3.7,63.2,2.349145313,58.6,67.8,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,both sexes,2015-2018,46140,67825,68,2.6748,62.8,73.3,3.9,66.2,2.678002081,61,71.5,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,both sexes,2015-2018,89436,134429,66.5,2.0803,62.4,70.6,3.1,67.1,2.086761029,63,71.2,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,both sexes,2015-2018,1032918,1938310,53.3,0.7943,51.7,54.8,1.5,53.6,0.760746862,52.1,55.1,1.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,both sexes,2015-2018,169472,295870,57.3,1.4324,54.5,60.1,2.5,57,1.591974802,53.9,60.1,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,both sexes,2015-2018,46009,78881,58.3,3.1367,52.2,64.5,5.4,57.8,3.092950412,51.8,63.9,5.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,both sexes,2015-2018,26841,44194,60.7,2.6169,55.6,65.9,4.3,59.9,3.020862716,54,65.8,5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,both sexes,2015-2018,19446,26876,72.4,3.8307,64.8,79.9,5.3,68.9,4.180639572,60.7,77.1,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,both sexes,2015-2018,45952,69209,66.4,1.9731,62.5,70.3,3,67.4,1.902845725,63.6,71.1,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,both sexes,2015-2018,8302,12005,69.2,3.7000,61.9,76.4,5.4,70.7,3.102888023,64.6,76.8,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,both sexes,2015-2018,18440,25880,71.3,3.2664,64.8,77.7,4.6,73.9,2.403005633,69.1,78.6,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,both sexes,2015-2018,45952,69209,66.4,1.9731,62.5,70.3,3,67.4,1.902845725,63.6,71.1,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,both sexes,2015-2018,8302,12005,69.2,3.7000,61.9,76.4,5.4,70.7,3.102888023,64.6,76.8,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,both sexes,2015-2018,18440,25880,71.3,3.2664,64.8,77.7,4.6,73.9,2.403005633,69.1,78.6,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,CANADA,1,adults aged 18+ years,males,2015-2018,3473824,5133709,67.7,0.5181,66.7,68.7,0.8,67.8,0.521697363,66.8,68.9,0.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St Johns (CMA),1,adults aged 18+ years,males,2015-2018,60759,82006,74.1,2.1255,69.9,78.3,2.9,74.7,2.140827403,70.6,78.9,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,males,2015-2018,8418,11285,74.6,3.3778,68,81.2,4.5,73.7,3.901819939,66.1,81.4,5.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,males,2015-2018,19545,26542,73.6,2.0192,69.7,77.6,2.7,73.1,2.038887164,69.1,77.1,2.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,males,2015-2018,5133,6770,75.8,3.9661,68,83.6,5.2,75.7,4.153149643,67.6,83.8,5.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,males,2015-2018,111112,157314,70.6,1.8274,67,74.2,2.6,71.1,1.590493571,68,74.2,2.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,males,2015-2018,12262,15749,77.9,3.2832,71.4,84.3,4.2,76.2,3.369116823,69.6,82.8,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,males,2015-2018,10169,13538,75.1,3.3989,68.4,81.8,4.5,72.6,3.779264423,65.2,80,5.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,males,2015-2018,27995,35195,79.5,2.5285,74.6,84.5,3.2,78.4,2.746061241,73,83.8,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,males,2015-2018,43022,56300,76.4,2.6788,71.2,81.7,3.5,75.4,2.755684767,70,80.8,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,males,2015-2018,33281,45932,72.5,3.0236,66.5,78.4,4.2,72.2,2.817398914,66.7,77.7,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,males,2015-2018,31518,40319,78.2,2.5909,73.1,83.3,3.3,78.6,3.125740299,72.4,84.7,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,males,2015-2018,8002,10059,79.6,4.7529,70.2,88.9,6,72.7,4.703111772,63.5,81.9,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,males,2015-2018,8287,10572,78.4,3.8069,70.9,85.9,4.9,80.5,3.556732639,73.6,87.5,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,males,2015-2018,4739,6919,68.5,5.4923,57.7,79.3,8,66.2,6.739876557,53,79.4,10.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,males,2015-2018,6972,8768,79.5,6.0994,67.5,91.5,7.7,80.3,4.762139283,70.9,89.6,5.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,males,2015-2018,14055,21812,64.4,3.5593,57.5,71.4,5.5,65,3.898255012,57.3,72.6,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,males,2015-2018,9864,12579,78.4,3.2070,72.1,84.7,4.1,77.9,3.073328904,71.9,83.9,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,males,2015-2018,41799,61149,68.4,2.3415,63.8,73,3.4,67.2,2.129628045,63,71.4,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-Îles (CA),412,adults aged 18+ years,males,2015-2018,7238,10481,69.1,3.5140,62.2,75.9,5.1,68.7,3.859208123,61.1,76.2,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Québec (CMA),421,adults aged 18+ years,males,2015-2018,214573,324340,66.2,1.5588,63.1,69.2,2.4,66,1.505355258,63.1,69,2.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,males,2015-2018,61811,92622,66.7,2.7137,61.4,72.1,4.1,67.2,2.51391781,62.3,72.2,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-Rivières (CMA),442,adults aged 18+ years,males,2015-2018,39774,57817,68.8,3.3628,62.2,75.4,4.9,70.6,2.858707725,64.9,76.2,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,males,2015-2018,12167,17081,71.2,6.9153,57.7,84.8,9.7,67.4,6.90890875,53.9,80.9,10.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,males,2015-2018,33321,43193,77.1,3.3237,70.6,83.7,4.3,76.2,3.173137497,70,82.4,4.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,males,2015-2018,31269,41227,75.8,4.6200,66.8,84.9,6.1,74.4,4.62724647,65.3,83.4,6.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,males,2015-2018,11411,14591,78.2,4.1852,70,86.4,5.4,79.9,5.984188342,68.1,91.6,7.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,males,2015-2018,18631,24781,75.2,5.1828,65,85.4,6.9,74.7,5.758203105,63.4,86,7.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montréal (CMA),462,adults aged 18+ years,males,2015-2018,1053021,1605691,65.6,0.8808,63.9,67.3,1.3,65.4,0.804727154,63.9,67,1.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,males,2015-2018,9186,12062,76.2,5.6112,65.1,87.2,7.4,75.2,4.499116473,66.4,84,6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,males,2015-2018,14173,17865,79.3,3.4175,72.6,86,4.3,78,3.048445149,72,84,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cornwall (CA),501,adults aged 18+ years,males,2015-2018,17752,23356,76,3.0910,69.9,82.1,4.1,76.1,4.226703577,67.8,84.3,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Ottawa - Gatineau (CMA),505,adults aged 18+ years,males,2015-2018,363569,515125,70.6,1.3782,67.9,73.3,2,70.6,1.351281667,67.9,73.2,1.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brockville (CA),512,adults aged 18+ years,males,2015-2018,10167,14313,71,6.6735,57.9,84.1,9.4,67.2,4.923060159,57.6,76.9,7.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kingston (CMA),521,adults aged 18+ years,males,2015-2018,45225,65052,69.5,2.3301,64.9,74.1,3.4,70.4,2.429539298,65.7,75.2,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Belleville (CMA),522,adults aged 18+ years,males,2015-2018,28387,42155,67.3,2.7729,61.9,72.8,4.1,67.7,2.979921586,61.9,73.6,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Peterborough (CMA),529,adults aged 18+ years,males,2015-2018,31257,44136,70.8,2.6200,65.7,76,3.7,70.8,3.468051698,64,77.6,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kawartha Lakes (CA),530,adults aged 18+ years,males,2015-2018,25684,34407,74.6,4.5381,65.7,83.6,6.1,72.3,5.213121243,62,82.5,7.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Oshawa (CMA),532,adults aged 18+ years,males,2015-2018,116703,161367,72.3,3.3107,65.8,78.8,4.6,72.5,2.744211183,67.1,77.8,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Toronto (CMA),535,adults aged 18+ years,males,2015-2018,1441889,2275069,63.4,0.9773,61.5,65.3,1.5,63.9,0.977848216,62,65.8,1.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,males,2015-2018,189841,284708,66.7,2.1083,62.5,70.8,3.2,68,2.048580885,64,72,3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,males,2015-2018,112129,159901,70.1,2.2175,65.8,74.5,3.2,69.4,2.273341078,64.9,73.8,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,males,2015-2018,132476,201212,65.8,2.0059,61.9,69.8,3,66.4,2.05919063,62.4,70.4,3.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,males,2015-2018,31840,46315,68.7,2.9349,63,74.5,4.3,68.4,2.977078844,62.6,74.3,4.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,males,2015-2018,15391,20620,74.6,3.8071,67.2,82.1,5.1,72.4,4.163016752,64.2,80.5,5.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,males,2015-2018,17283,24323,71.1,2.0512,67,75.1,2.9,70.9,3.44965242,64.1,77.7,4.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,males,2015-2018,38907,56285,69.1,3.6937,61.9,76.4,5.3,70.3,3.33207947,63.8,76.8,4.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,males,2015-2018,8032,12754,63,4.6955,53.8,72.2,7.5,62.6,4.185082713,54.4,70.8,6.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,males,2015-2018,130617,187502,69.7,1.8041,66.1,73.2,2.6,70.2,2.064928873,66.2,74.3,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,males,2015-2018,30331,38712,78.3,2.9033,72.7,84,3.7,79,2.320079427,74.5,83.6,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,males,2015-2018,93048,130382,71.4,2.7489,66,76.8,3.9,71.7,2.432150589,67,76.5,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,males,2015-2018,22664,33285,68.1,2.9424,62.3,73.9,4.3,66.2,3.311487807,59.7,72.7,5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,males,2015-2018,51943,74637,69.6,3.7203,62.3,76.9,5.3,70.5,3.403198057,63.9,77.2,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,males,2015-2018,20529,27772,73.9,2.7689,68.5,79.4,3.7,73.9,3.921139782,66.2,81.6,5.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,males,2015-2018,46205,61621,75,2.5390,70,80,3.4,74.4,2.69976983,69.1,79.7,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,males,2015-2018,11700,17336,67.5,4.1032,59.4,75.5,6.1,68.5,4.345694655,60,77,6.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,males,2015-2018,22437,31094,72.2,2.6616,66.9,77.4,3.7,71,3.580616652,64,78,5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,males,2015-2018,36223,47132,76.9,2.7850,71.4,82.3,3.6,76.4,2.772470152,71,81.9,3.6
