Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,Footnotes_ID
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peterborough County-City HU,3555,adults aged 18+ years,1,both sexes,1,2015-2018,36597,108749,33.7,2.3947,29,38.4,7.1,3,34.5,2.330299934,30,39.1,6.8,3,415,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Porcupine HU,3556,adults aged 18+ years,1,both sexes,1,2015-2018,23296,60015,38.8,2.4601,34,43.6,6.3,3,38.3,2.092392149,34.2,42.4,5.5,3,413,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Renfrew County and District HU,3557,adults aged 18+ years,1,both sexes,1,2015-2018,25517,75062,34,2.0586,30,38,6.1,3,33.7,2.147909066,29.5,37.9,6.4,3,354,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Ontario HU,3558,adults aged 18+ years,1,both sexes,1,2015-2018,49857,152867,32.6,2.0255,28.6,36.6,6.2,3,31.9,1.884555884,28.2,35.6,5.9,3,496,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Simcoe Muskoka District HU,3560,adults aged 18+ years,1,both sexes,1,2015-2018,132826,418520,31.7,1.7526,28.3,35.2,5.5,3,31.2,1.495135463,28.3,34.1,4.8,3,575,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sudbury and District HU,3561,adults aged 18+ years,1,both sexes,1,2015-2018,47801,144823,33,1.6221,29.8,36.2,4.9,3,32.6,1.806120557,29.1,36.2,5.5,3,447,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thunder Bay District HU,3562,adults aged 18+ years,1,both sexes,1,2015-2018,37885,106711,35.5,1.6179,32.3,38.7,4.6,3,35.2,1.739340885,31.8,38.7,4.9,3,483,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Timiskaming HU,3563,adults aged 18+ years,1,both sexes,1,2015-2018,9855,23907,41.2,2.6423,36,46.4,6.4,3,41.1,2.980970972,35.2,46.9,7.3,3,287,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Waterloo HU,3565,adults aged 18+ years,1,both sexes,1,2015-2018,117275,404636,29,1.6986,25.6,32.3,5.9,3,28.9,1.501382469,26,31.9,5.2,3,630,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,1,both sexes,1,2015-2018,61900,213408,29,1.4662,26.1,31.9,5.1,3,29.1,1.541353011,26.1,32.1,5.3,3,461,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,both sexes,1,2015-2018,98251,300427,32.7,1.5617,29.6,35.8,4.8,3,32.6,1.666402918,29.4,35.9,5.1,3,562,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,both sexes,1,2015-2018,163142,840835,19.4,1.1456,17.2,21.7,5.9,3,19.4,1.160262394,17.1,21.6,6,3,483,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,both sexes,1,2015-2018,430647,2197833,19.6,0.8665,17.9,21.3,4.4,3,19.9,0.9070484054,18.2,21.7,4.6,3,711,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,both sexes,1,2015-2018,145671,550155,26.5,1.0454,24.4,28.5,3.9,3,26.7,0.9974563221,24.7,28.6,3.7,3,843,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,both sexes,1,2015-2018,41844,113048,37,1.7480,33.6,40.4,4.7,3,36.8,1.613593578,33.7,40,4.4,3,628,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,both sexes,1,2015-2018,31754,83729,37.9,1.6506,34.7,41.2,4.4,3,37.5,1.802646964,34,41,4.8,3,582,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,both sexes,1,2015-2018,8342,20680,40.3,1.8664,36.7,44,4.6,3,40.4,1.913942892,36.6,44.1,4.7,3,403,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,both sexes,1,2015-2018,42690,125959,33.9,1.4490,31,36.7,4.3,3,34,1.586433427,30.9,37.1,4.7,3,591,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,both sexes,1,2015-2018,14583,41746,34.9,2.1440,30.7,39.1,6.1,3,34.2,1.989784737,30.3,38.1,5.8,3,249,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,both sexes,1,2015-2018,11997,40010,30,2.3612,25.4,34.6,7.9,3,30.9,2.148929045,26.7,35.1,7,3,216,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,both sexes,1,2015-2018,11368,31045,36.6,2.7068,31.3,41.9,7.4,3,34.1,2.637299741,28.9,39.3,7.7,3,239,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,both sexes,1,2015-2018,67076,208594,32.2,1.6854,28.8,35.5,5.2,3,32.3,1.654014389,29.1,35.6,5.1,3,398,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,both sexes,1,2015-2018,16590,39634,41.9,2.6847,36.6,47.1,6.4,3,41.3,2.707505504,36,46.6,6.6,3,256,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,both sexes,1,2015-2018,79253,264016,30,1.4219,27.2,32.8,4.7,3,30.6,1.48112916,27.7,33.5,4.8,3,429,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,both sexes,1,2015-2018,10635,29589,35.9,2.9234,30.2,41.7,8.1,3,34.2,2.517003196,29.2,39.1,7.4,3,196,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,both sexes,1,2015-2018,9769,25961,37.6,3.7673,30.2,45,10,3,37.3,3.548351835,30.4,44.3,9.5,3,191,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,both sexes,1,2015-2018,18017,48189,37.4,2.2360,33,41.8,6,3,36.6,2.595615631,31.5,41.7,7.1,3,251,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,both sexes,1,2015-2018,15080,45896,32.9,1.8911,29.1,36.6,5.8,3,33,2.138283822,28.8,37.2,6.5,3,227,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,both sexes,1,2015-2018,4186,9527,43.9,4.1696,35.8,52.1,9.5,3,44.5,3.277777077,38.1,51,7.4,3,137,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,both sexes,1,2015-2018,68965,211709,32.6,1.2175,30.2,35,3.7,3,32.7,1.127802416,30.5,34.9,3.4,3,1083,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,both sexes,1,2015-2018,292545,1210090,24.2,0.7721,22.7,25.7,3.2,3,24.3,0.8024676938,22.7,25.9,3.3,3,1486,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,both sexes,1,2015-2018,114436,340364,33.6,1.1020,31.5,35.8,3.3,3,33.5,0.9944322498,31.6,35.5,3,3,1326,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Edmonton Zone,4834,adults aged 18+ years,1,both sexes,1,2015-2018,284013,1031427,27.5,0.9323,25.7,29.4,3.4,3,28.2,0.8811948178,26.5,29.9,3.1,3,1618,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Zone,4835,adults aged 18+ years,1,both sexes,1,2015-2018,119837,305677,39.2,1.2300,36.8,41.6,3.1,3,38.9,1.154494254,36.7,41.2,3,3,1364,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,East Kootenay HSDA,5911,adults aged 18+ years,1,both sexes,1,2015-2018,17689,61046,29,2.3951,24.3,33.7,8.3,3,28.3,2.153019455,24.1,32.6,7.6,3,299,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kootenay-Boundary HSDA,5912,adults aged 18+ years,1,both sexes,1,2015-2018,17178,61803,27.8,1.9773,23.9,31.7,7.1,3,26.4,1.986730602,22.5,30.3,7.5,3,285,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Okanagan HSDA,5913,adults aged 18+ years,1,both sexes,1,2015-2018,67440,271294,24.9,1.5888,21.7,28,6.4,3,24.3,1.506134658,21.4,27.3,6.2,3,445,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thompson/Cariboo HSDA,5914,adults aged 18+ years,1,both sexes,1,2015-2018,47413,162504,29.2,1.5841,26.1,32.3,5.4,3,28.5,1.634703463,25.3,31.7,5.7,3,454,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser East HSDA,5921,adults aged 18+ years,1,both sexes,1,2015-2018,63494,209646,30.3,1.6108,27.1,33.4,5.3,3,30.3,1.646608623,27.1,33.6,5.4,3,484,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser North HSDA,5922,adults aged 18+ years,1,both sexes,1,2015-2018,107801,499742,21.6,1.5430,18.5,24.6,7.2,3,21.7,1.381477194,19,24.4,6.4,3,459,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser South HSDA,5923,adults aged 18+ years,1,both sexes,1,2015-2018,155628,590709,26.3,1.3387,23.7,29,5.1,3,26.6,1.295959286,24.1,29.2,4.9,3,587,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Richmond HSDA,5931,adults aged 18+ years,1,both sexes,1,2015-2018,19655,165295,11.9,1.0501,9.8,14,8.8,3,11.8,1.202796686,9.5,14.2,10.2,3,180,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Vancouver HSDA,5932,adults aged 18+ years,1,both sexes,1,2015-2018,61562,532398,11.6,0.9616,9.7,13.4,8.3,3,12.2,1.003005744,10.2,14.1,8.2,3,289,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,1,both sexes,1,2015-2018,32796,205463,16,1.7393,12.5,19.4,10.9,3,15.6,1.422341093,12.8,18.4,9.1,3,275,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Vancouver Island HSDA,5941,adults aged 18+ years,1,both sexes,1,2015-2018,59340,298763,19.9,1.3147,17.3,22.4,6.6,3,19.9,1.291882212,17.3,22.4,6.5,3,381,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Vancouver Island HSDA,5942,adults aged 18+ years,1,both sexes,1,2015-2018,46323,202409,22.9,1.4904,20,25.8,6.5,3,22.4,1.51446119,19.4,25.4,6.8,3,391,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Vancouver Island HSDA,5943,adults aged 18+ years,1,both sexes,1,2015-2018,26538,89516,29.6,1.6710,26.4,32.9,5.6,3,28.5,1.939764989,24.7,32.3,6.8,3,373,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwest HSDA,5951,adults aged 18+ years,1,both sexes,1,2015-2018,14266,44374,32.1,2.6426,27,37.3,8.2,3,32.1,2.208984299,27.8,36.5,6.9,3,333,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern Interior HSDA,5952,adults aged 18+ years,1,both sexes,1,2015-2018,31910,98497,32.4,1.8226,28.8,36,5.6,3,32.5,1.688980778,29.2,35.8,5.2,3,424,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northeast HSDA,5953,adults aged 18+ years,1,both sexes,1,2015-2018,17121,46565,36.8,2.7283,31.4,42.1,7.4,3,37.9,2.00765663,34,41.9,5.3,3,372,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,YUKON,6001,adults aged 18+ years,1,both sexes,1,2015-2018,9679,27655.54,35,2.2685,30.5,39.5,6.5,3,34.6,2.243825591,30.2,39,6.5,3,230,1
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,NORTHWEST TERRITORIES,6101,adults aged 18+ years,1,both sexes,1,2015-2018,11747,29579.09,39.7,2.2158,35.4,44.1,5.6,3,39.9,2.221125057,35.6,44.3,5.6,3,275,1
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,NUNAVUT,6201,adults aged 18+ years,1,both sexes,1,2015-2018,6750,20480.06,33,2.1926,28.7,37.3,6.7,3,34,3.354730127,27.5,40.6,9.9,3,210,1
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,CANADA,0,adults aged 18+ years,1,males,2,2015-2018,3747461,13339048,28.1,0.3617,27.4,28.8,1.3,3,28.1,0.3488326658,27.4,28.8,1.2,3,12995,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Regional,1011,adults aged 18+ years,1,males,2,2015-2018,51971,121093,42.9,1.8776,39.2,46.6,4.4,3,42.8,1.999301487,38.9,46.7,4.7,3,370,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Regional,1012,adults aged 18+ years,1,males,2,2015-2018,13714,34275,40,2.5113,35.1,44.9,6.3,3,40.4,3.010529342,34.5,46.3,7.5,3,222,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Western Regional,1013,adults aged 18+ years,1,males,2,2015-2018,13716,29704,46.2,3.1034,40.1,52.3,6.7,3,46.3,2.782991587,40.9,51.8,6,3,232,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Labrador-Grenfell Regional,1014,adults aged 18+ years,1,males,2,2015-2018,5941,12963,45.8,3.4916,39,52.7,7.6,3,45.2,3.002319214,39.3,51.1,6.6,3,179,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Edward Island,1100,adults aged 18+ years,1,males,2,2015-2018,18015,54700,32.9,1.5666,29.9,36,4.8,3,32.8,1.604660081,29.6,35.9,4.9,3,423,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 1 - Western,1201,adults aged 18+ years,1,males,2,2015-2018,28260,72209,39.1,1.9777,35.3,43,5.1,3,39,2.122481633,34.9,43.2,5.4,3,360,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 2 - Northern,1202,adults aged 18+ years,1,males,2,2015-2018,20370,54039,37.7,2.2889,33.2,42.2,6.1,3,37.2,2.435295818,32.4,42,6.5,3,295,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 3 - Eastern,1203,adults aged 18+ years,1,males,2,2015-2018,21942,55933,39.2,2.4797,34.4,44.1,6.3,3,38.9,2.541110573,33.9,43.9,6.5,3,295,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 4 - Central,1204,adults aged 18+ years,1,males,2,2015-2018,54571,166588,32.8,1.8520,29.1,36.4,5.7,3,32.7,1.684150488,29.4,36,5.2,3,351,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 1 (Moncton area),1301,adults aged 18+ years,1,males,2,2015-2018,30329,80600,37.6,2.5596,32.6,42.7,6.8,3,35.4,2.407838666,30.7,40.1,6.8,3,182,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 2 (Saint John area),1302,adults aged 18+ years,1,males,2,2015-2018,23364,62627,37.3,2.7650,31.9,42.7,7.4,3,36.3,2.458715566,31.5,41.1,6.8,3,173,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 3 (Fredericton area),1303,adults aged 18+ years,1,males,2,2015-2018,24691,62563,39.5,2.4199,34.7,44.2,6.1,3,39.7,3.013156833,33.8,45.6,7.6,3,185,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 4 (Edmundston area),1304,adults aged 18+ years,1,males,2,2015-2018,6581,16680,39.5,3.4460,32.7,46.2,8.7,3,42.2,4.601591746,33.2,51.2,10.9,3,102,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 5 (Campbellton area),1305,adults aged 18+ years,1,males,2,2015-2018,3177,8980,35.4,5.8525,23.9,46.9,16.5,2,37.1,5.718396327,25.9,48.3,15.4,2,68,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 6 (Bathurst area),1306,adults aged 18+ years,1,males,2,2015-2018,8708,27781,31.3,2.9558,25.5,37.1,9.4,3,29,3.065189037,23,35,10.6,3,108,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 7 (Miramichi area),1307,adults aged 18+ years,1,males,2,2015-2018,5662,14724,38.5,4.4775,29.7,47.2,11.6,3,39.1,4.745026779,29.8,48.4,12.1,3,106,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Bas-Saint-Laurent,2401,adults aged 18+ years,1,males,2,2015-2018,21219,77745,27.3,2.1924,23,31.6,8,3,26.8,2.150579422,22.6,31,8,3,243,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saguenay - Lac-Saint-Jean,2402,adults aged 18+ years,1,males,2,2015-2018,26889,106978,25.1,1.8473,21.5,28.8,7.3,3,24.9,1.644481368,21.7,28.2,6.6,3,268,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Capitale-Nationale,2403,adults aged 18+ years,1,males,2,2015-2018,71464,289026,24.7,1.4886,21.8,27.6,6,3,24.4,1.439852255,21.6,27.3,5.9,3,344,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mauricie et du Centre-du-Québec,2404,adults aged 18+ years,1,males,2,2015-2018,63432,200056,31.7,1.5909,28.6,34.8,5,3,31.1,1.887863696,27.4,34.8,6.1,3,392,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Estrie,2405,adults aged 18+ years,1,males,2,2015-2018,53733,187246,28.7,1.6394,25.5,31.9,5.7,3,28.5,1.812747605,25,32.1,6.4,3,316,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Région de Montréal,2406,adults aged 18+ years,1,males,2,2015-2018,161631,777532,20.8,1.2633,18.3,23.3,6.1,3,21.1,1.208832037,18.7,23.5,5.7,3,495,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Outaouais,2407,adults aged 18+ years,1,males,2,2015-2018,42027,148028,28.4,1.5664,25.3,31.5,5.5,3,28,1.626108466,24.8,31.2,5.8,3,357,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Abitibi-Témiscamingue,2408,adults aged 18+ years,1,males,2,2015-2018,19741,56874,34.7,2.1850,30.4,39,6.3,3,34.6,2.253049668,30.2,39,6.5,3,312,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Côte-Nord,2409,adults aged 18+ years,1,males,2,2015-2018,11579,32278,35.9,2.5285,30.9,40.8,7,3,35.1,2.307159459,30.6,39.6,6.6,3,283,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Nord-du-Québec,2410,adults aged 18+ years,1,males,2,2015-2018,1689,5810,29.1,4.0095,21.2,36.9,13.8,3,28.8,2.953647836,23.1,34.6,10.3,3,114,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Gaspésie - Îles-de-la-Madeleine,2411,adults aged 18+ years,1,males,2,2015-2018,10891,35677,30.5,1.9024,26.8,34.3,6.2,3,31.7,2.436276524,26.9,36.5,7.7,3,253,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Chaudière-Appalaches,2412,adults aged 18+ years,1,males,2,2015-2018,42226,167695,25.2,1.7533,21.7,28.6,7,3,24.4,1.578002914,21.3,27.5,6.5,3,333,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Région de Laval,2413,adults aged 18+ years,1,males,2,2015-2018,41410,157500,26.3,1.8244,22.7,29.9,6.9,3,25.8,1.629451385,22.6,29,6.3,3,319,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Région de Lanaudière,2414,adults aged 18+ years,1,males,2,2015-2018,58619,193850,30.2,1.8474,26.6,33.9,6.1,3,29.8,1.658410919,26.6,33.1,5.6,3,387,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Région des Laurentides,2415,adults aged 18+ years,1,males,2,2015-2018,62300,230616,27,1.5748,23.9,30.1,5.8,3,26.5,1.735895721,23,29.9,6.6,3,366,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Montérégie,2416,adults aged 18+ years,1,males,2,2015-2018,151145,528250,28.6,1.2735,26.1,31.1,4.5,3,28.3,1.35040043,25.7,31,4.8,3,515,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,The District of Algoma HU,3526,adults aged 18+ years,1,males,2,2015-2018,14696,40828,36,2.1802,31.7,40.3,6.1,3,34.8,2.758446675,29.4,40.2,7.9,3,189,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Brant County HU,3527,adults aged 18+ years,1,males,2,2015-2018,14566,46820,31.1,2.9266,25.4,36.9,9.4,3,31.1,2.645058368,25.9,36.3,8.5,3,166,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Durham Regional HU,3530,adults aged 18+ years,1,males,2,2015-2018,78871,243050,32.5,2.2927,28,36.9,7.1,3,32.7,2.194473345,28.4,37,6.7,3,286,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Elgin-St Thomas HU,3531,adults aged 18+ years,1,males,2,2015-2018,12305,32103,38.3,3.1166,32.2,44.4,8.1,3,37.3,3.256408837,30.9,43.7,8.7,3,171,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Grey Bruce HU,3533,adults aged 18+ years,1,males,2,2015-2018,23536,59809,39.4,2.6271,34.2,44.5,6.7,3,39.1,3.132871636,33,45.3,8,3,222,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Haldimand-Norfolk HU,3534,adults aged 18+ years,1,males,2,2015-2018,13624,42485,32.1,2.2023,27.7,36.4,6.9,3,31.9,2.694922163,26.6,37.2,8.4,3,193,
